date,close
8/13/2016, 300.5440368652344
8/14/2016, 301.1531066894531
8/15/2016, 301.24755859375
8/16/2016, 300.86993408203125
8/17/2016, 300.08880615234375
8/18/2016, 300.98321533203125
8/19/2016, 302.1746520996094
8/20/2016, 301.1089172363281
8/21/2016, 300.25860595703125
8/22/2016, 300.1963806152344
8/23/2016, 300.84222412109375
8/24/2016, 301.4795227050781
8/25/2016, 301.07781982421875
8/26/2016, 300.05230712890625
8/27/2016, 299.9111022949219
8/28/2016, 300.85186767578125
8/29/2016, 300.60589599609375
8/30/2016, 299.8530578613281
8/31/2016, 300.2953186035156
9/1/2016, 299.2623291015625
9/2/2016, 299.87841796875
9/3/2016, 299.4718017578125
9/4/2016, 298.4457702636719
9/5/2016, 298.88519287109375
9/6/2016, 299.37725830078125
9/7/2016, 299.21429443359375
9/8/2016, 299.8138427734375
9/9/2016, 299.34490966796875
9/10/2016, 299.2286071777344
9/11/2016, 299.4184265136719
9/12/2016, 298.5938415527344
9/13/2016, 297.57037353515625
9/14/2016, 297.52874755859375
9/15/2016, 298.0596008300781
9/16/2016, 298.8998718261719
9/17/2016, 298.4396057128906
9/18/2016, 298.54241943359375
9/19/2016, 298.29278564453125
9/20/2016, 297.9236755371094
9/21/2016, 298.7121887207031
9/22/2016, 298.497314453125
9/23/2016, 298.7939453125
9/24/2016, 299.8541259765625
9/25/2016, 299.5378112792969
9/26/2016, 299.90155029296875
9/27/2016, 299.90484619140625
