date,close
4/1/2016,0.183049893
4/2/2016,0.137823629
4/3/2016,0
4/4/2016,0.205197358
4/5/2016,0.224705791
4/6/2016,2.961555481
4/7/2016,2.644452858
4/8/2016,0.21149497
4/9/2016,0.980552101
4/10/2016,0.96230793
4/11/2016,0
4/12/2016,0
4/13/2016,0
4/14/2016,0.861512089
4/15/2016,0.086185664
4/16/2016,1.659670448
4/17/2016,1.460988235
4/18/2016,1.055507278
4/19/2016,7.549501801
4/20/2016,0.019455649
4/21/2016,2.534499931
4/22/2016,0.592281294
4/23/2016,2.261083984
4/24/2016,0.084145451
4/25/2016,2.249905777
4/26/2016,0.229963446
4/27/2016,0.687150574
4/28/2016,0.786615944
4/29/2016,3.871504211
4/30/2016,3.291998291
5/1/2016,1.311418247
5/2/2016,0
5/3/2016,1.669943619
5/4/2016,2.005960083
5/5/2016,3.005904388
5/6/2016,0
5/7/2016,0.253934813
5/8/2016,2.721520996
5/9/2016,0.288480043
5/10/2016,0.810471249
5/11/2016,2.205290222
5/12/2016,0.149502969
5/13/2016,0.963751793
5/14/2016,0.08963567
5/15/2016,0.709821272
5/16/2016,2.790963554
5/17/2016,3.634857178
5/18/2016,1.301879883
5/19/2016,0.012095904
5/20/2016,0
5/21/2016,0.754542923
5/22/2016,2.81391983
5/23/2016,1.609884834
5/24/2016,1.250623894
5/25/2016,0.043391255
5/26/2016,0.981230164
5/27/2016,7.004204559
5/28/2016,0
5/29/2016,0.448127174
5/30/2016,0
5/31/2016,1.443797493
6/1/2016,3.5543293
6/2/2016,2.541089439
6/3/2016,0.172319996
6/4/2016,3.107258224
6/5/2016,3.828072357
6/6/2016,4.252455521
6/7/2016,2.51308651
6/8/2016,11.13146973
6/9/2016,0.910043526
6/10/2016,5.905786896
6/11/2016,0.973988342
6/12/2016,0
6/13/2016,0.635395241
6/14/2016,0.250105906
6/15/2016,0.714981842
6/16/2016,0.845142078
6/17/2016,1.153787422
6/18/2016,2.286688805
6/19/2016,0.582460022
6/20/2016,2.24780674
6/21/2016,3.092757988
6/22/2016,1.531061745
6/23/2016,4.741165161
6/24/2016,0.516107512
6/25/2016,7.752243042
6/26/2016,4.93361702
6/27/2016,4.041409683
6/28/2016,5.643663788
6/29/2016,3.683570862
6/30/2016,0.220972061
7/1/2016,2.746691895
7/2/2016,2.579582596
7/3/2016,1.796699905
7/4/2016,5.46484108
7/5/2016,3.308721161
7/6/2016,1.23013134
7/7/2016,0.398336124
7/8/2016,7.029592133
7/9/2016,1.94508934
7/10/2016,1.677682877
7/11/2016,1.605789185
7/12/2016,0.610114765
7/13/2016,0.84634428
7/14/2016,4.483228302
7/15/2016,5.017975616
7/16/2016,2.731281471
7/17/2016,0.563328648
7/18/2016,0.339977717
7/19/2016,0.542204762
7/20/2016,0.978963757
7/21/2016,1.299025059
7/22/2016,2.786516571
7/23/2016,0.710143661
7/24/2016,1.471776199
7/25/2016,2.107426071
7/26/2016,1.641749191
7/27/2016,0.992711067
7/28/2016,3.812421417
7/29/2016,0.71714325
7/30/2016,1.062333679
7/31/2016,1.434384155
8/1/2016,0.860444069
8/2/2016,1.086959076
8/3/2016,0.148147142
8/4/2016,3.158475876
8/5/2016,2.140986633
8/6/2016,0.338544774
8/7/2016,0
8/8/2016,1.346520042
8/9/2016,1.408688641
8/10/2016,0.043156263
8/11/2016,0.72328825
8/12/2016,0.92858181
8/13/2016,1.373497105
8/14/2016,0.30836339
8/15/2016,0
8/16/2016,0
8/17/2016,1.067473698
8/18/2016,3.426622009
8/19/2016,4.041477585
8/20/2016,0.674949598
8/21/2016,3.473559952
8/22/2016,1.625727463
8/23/2016,2.283093071
8/24/2016,1.889986038
8/25/2016,0.575922203
8/26/2016,0.62728529
8/27/2016,5.960590744
8/28/2016,0
8/29/2016,0
8/30/2016,2.490625191
8/31/2016,0.02827836
9/1/2016,0.484810734
9/2/2016,0.678507328
9/3/2016,0.653812551
9/4/2016,0.657071018
9/5/2016,4.399427414
9/6/2016,1.342448711
9/7/2016,0.079944366
9/8/2016,1.406665039
9/9/2016,0.327655315
9/10/2016,3.939596558
9/11/2016,0.908933258
9/12/2016,1.907663727
9/13/2016,0.502139854
9/14/2016,0.649309254
9/15/2016,2.792132187
9/16/2016,1.161491394
9/17/2016,0.838526726
9/18/2016,2.315607834
9/19/2016,2.305750656
9/20/2016,0.21308918
9/21/2016,0.104169869
9/22/2016,0.943984413
9/23/2016,1.048519802
9/24/2016,0.232485151
9/25/2016,0.870371151
9/26/2016,0.130758333
9/27/2016,5.836859131
