date,close
5/1/2011,0.095672516
5/6/2011,0.096755013
5/11/2011,0.09548877
5/16/2011,0.094601265
5/21/2011,0.094886269
5/26/2011,0.09433252
5/31/2011,0.093157516
6/5/2011,0.094358765
6/10/2011,0.094515015
6/15/2011,0.095873764
6/20/2011,0.094250015
6/25/2011,0.092840012
6/30/2011,0.092516266
7/5/2011,0.091951263
7/10/2011,0.091476257
7/15/2011,0.090485016
7/20/2011,0.089660011
7/25/2011,0.091021263
7/30/2011,0.089481262
8/4/2011,0.089073761
8/9/2011,0.087531265
8/14/2011,0.087138763
8/19/2011,0.087555016
8/24/2011,0.087956261
8/29/2011,0.088403763
9/3/2011,0.089077515
9/8/2011,0.088528763
9/13/2011,0.088696259
9/18/2011,0.090008759
9/23/2011,0.091221268
9/28/2011,0.092128769
10/3/2011,0.091091263
10/8/2011,0.089525017
10/13/2011,0.08880751
10/18/2011,0.086873764
10/23/2011,0.085501259
10/28/2011,0.085020004
11/2/2011,0.083720001
11/7/2011,0.084275009
11/12/2011,0.084561256
11/17/2011,0.084162506
11/22/2011,0.084652512
11/27/2011,0.084296249
12/2/2011,0.084171257
12/7/2011,0.084073753
12/12/2011,0.082150002
12/17/2011,0.084662506
12/22/2011,0.092008774
1/1/2012,0.106592506
1/6/2012,0.098983765
1/11/2012,0.097447525
1/16/2012,0.096313766
1/21/2012,0.096076263
1/26/2012,0.094990021
1/31/2012,0.094142517
2/5/2012,0.091071266
2/10/2012,0.090690018
2/15/2012,0.090915016
2/20/2012,0.094146263
2/25/2012,0.094205017
3/1/2012,0.093237511
3/6/2012,0.091987511
3/11/2012,0.09162001
3/16/2012,0.091677521
3/21/2012,0.091572525
3/26/2012,0.091637512
3/31/2012,0.091862518
4/5/2012,0.091663773
4/10/2012,0.092475014
4/15/2012,0.092258766
4/20/2012,0.092303772
4/25/2012,0.093285019
4/30/2012,0.092721268
5/5/2012,0.092251266
5/10/2012,0.092462517
5/15/2012,0.091903763
5/20/2012,0.091668762
5/25/2012,0.091407516
5/30/2012,0.091291267
6/4/2012,0.090873764
6/9/2012,0.092380013
6/14/2012,0.091888771
6/19/2012,0.091886269
6/24/2012,0.091396271
6/29/2012,0.091902519
7/4/2012,0.091660019
7/9/2012,0.092002518
7/14/2012,0.094906265
7/19/2012,0.091860016
7/24/2012,0.091946266
7/29/2012,0.090531265
8/3/2012,0.089868767
8/8/2012,0.089921265
8/13/2012,0.090046265
8/18/2012,0.089312515
8/23/2012,0.089253769
8/28/2012,0.088632523
9/2/2012,0.089035019
9/7/2012,0.090258759
9/12/2012,0.090077515
9/17/2012,0.089961258
9/22/2012,0.090215012
9/27/2012,0.090145012
10/2/2012,0.089117516
10/7/2012,0.088095009
10/12/2012,0.087048767
10/17/2012,0.085826263
10/22/2012,0.085297508
10/27/2012,0.084232506
11/1/2012,0.083520004
11/6/2012,0.082411255
11/11/2012,0.082478752
11/16/2012,0.082790009
11/21/2012,0.082246254
11/26/2012,0.083535004
12/1/2012,0.084327507
12/6/2012,0.085095009
12/11/2012,0.085737511
12/16/2012,0.086335014
12/21/2012,0.087590012
1/1/2013,0.091373764
1/6/2013,0.093936264
1/11/2013,0.096078766
1/16/2013,0.099022514
1/21/2013,0.101587509
1/26/2013,0.102337517
1/31/2013,0.099735016
2/5/2013,0.098012512
2/10/2013,0.097068764
2/15/2013,0.096577515
2/20/2013,0.096228767
2/25/2013,0.094882515
3/2/2013,0.091547516
3/7/2013,0.091276268
3/12/2013,0.092282516
3/17/2013,0.09494252
3/22/2013,0.093982521
3/27/2013,0.091366272
4/1/2013,0.09162252
4/6/2013,0.091460022
4/11/2013,0.091861267
4/16/2013,0.093560013
4/21/2013,0.091643768
4/26/2013,0.091261269
5/1/2013,0.091633766
5/6/2013,0.092452515
5/11/2013,0.091758774
5/16/2013,0.091456268
5/21/2013,0.091377518
5/26/2013,0.092268768
5/31/2013,0.092996269
6/5/2013,0.093716263
6/10/2013,0.094896263
6/15/2013,0.093235016
6/20/2013,0.093006271
6/25/2013,0.093058762
6/30/2013,0.092345016
7/5/2013,0.09148127
7/10/2013,0.09120752
7/15/2013,0.090886269
7/20/2013,0.091548767
7/25/2013,0.091166267
7/30/2013,0.090780014
8/4/2013,0.090580017
8/9/2013,0.089727516
8/14/2013,0.089740013
8/19/2013,0.089840012
8/24/2013,0.089167511
8/29/2013,0.088070015
9/3/2013,0.087946266
9/8/2013,0.088056259
9/13/2013,0.088910011
9/18/2013,0.089120018
9/23/2013,0.089188766
9/28/2013,0.08911377
10/3/2013,0.088991264
10/8/2013,0.08839502
10/13/2013,0.088063766
10/18/2013,0.086410011
10/23/2013,0.08579126
10/28/2013,0.086106262
11/2/2013,0.086020004
11/7/2013,0.08587001
11/12/2013,0.084957504
11/17/2013,0.085350006
11/22/2013,0.086365005
11/27/2013,0.087012512
12/2/2013,0.086642509
12/7/2013,0.086483765
12/12/2013,0.086402512
12/17/2013,0.086706261
12/22/2013,0.086985016
1/1/2014,0.088208763
1/6/2014,0.08905751
1/11/2014,0.089507515
1/16/2014,0.089512512
1/21/2014,0.088790009
1/26/2014,0.093402519
1/31/2014,0.094390015
2/5/2014,0.092900017
2/10/2014,0.091191269
2/15/2014,0.091127518
2/20/2014,0.091431267
2/25/2014,0.091693771
3/2/2014,0.091660019
3/7/2014,0.091480019
3/12/2014,0.091413773
3/17/2014,0.091257523
3/22/2014,0.091948769
3/27/2014,0.093545013
4/1/2014,0.095040009
4/6/2014,0.09610376
4/11/2014,0.095736267
4/16/2014,0.095070023
4/21/2014,0.095421265
4/26/2014,0.095705017
5/1/2014,0.095701263
5/6/2014,0.095201263
5/11/2014,0.09343251
5/16/2014,0.093150009
5/21/2014,0.093993759
5/26/2014,0.093556259
5/31/2014,0.092155014
6/5/2014,0.092003769
6/10/2014,0.092126266
6/15/2014,0.091996262
6/20/2014,0.092437515
6/25/2014,0.091790016
6/30/2014,0.091377518
7/5/2014,0.090783768
7/10/2014,0.09114502
7/15/2014,0.091100021
7/20/2014,0.090990021
7/25/2014,0.088920013
7/30/2014,0.088455017
8/4/2014,0.087576263
8/9/2014,0.087615021
8/14/2014,0.087356262
8/19/2014,0.086492508
8/24/2014,0.085176254
8/29/2014,0.08434375
9/3/2014,0.08313501
9/8/2014,0.084315002
9/13/2014,0.085181259
9/18/2014,0.086150009
9/23/2014,0.086028763
9/28/2014,0.085212509
10/3/2014,0.084368759
10/8/2014,0.083703751
10/13/2014,0.083014999
10/18/2014,0.082688751
10/23/2014,0.081701248
10/28/2014,0.081621254
11/2/2014,0.081490005
11/7/2014,0.081396255
11/12/2014,0.081391251
11/17/2014,0.080994995
11/22/2014,0.082159996
11/27/2014,0.082932503
12/2/2014,0.083368759
12/7/2014,0.084262505
12/12/2014,0.086241257
12/17/2014,0.086740013
12/22/2014,0.089880013
1/1/2015,0.090031258
1/6/2015,0.087377518
1/11/2015,0.087108765
1/16/2015,0.087237518
1/21/2015,0.087537506
1/26/2015,0.087868759
1/31/2015,0.087647514
2/5/2015,0.087668762
2/10/2015,0.088596268
2/15/2015,0.089191269
2/20/2015,0.089898773
2/25/2015,0.090532516
3/2/2015,0.090610016
3/7/2015,0.090670013
3/12/2015,0.090836266
3/17/2015,0.091271271
3/22/2015,0.091928764
3/27/2015,0.092135017
4/1/2015,0.092222519
4/6/2015,0.092757523
4/11/2015,0.092453766
4/16/2015,0.091381264
4/21/2015,0.091908768
4/26/2015,0.091218765
5/1/2015,0.092237518
5/6/2015,0.092623764
5/11/2015,0.091155014
5/16/2015,0.090711266
5/21/2015,0.09070752
5/26/2015,0.090720016
5/31/2015,0.090925018
6/5/2015,0.090986267
6/10/2015,0.09155127
6/15/2015,0.091547516
6/20/2015,0.091353767
6/25/2015,0.091655014
6/30/2015,0.092077515
7/5/2015,0.091581268
7/10/2015,0.093330017
7/15/2015,0.093062515
7/20/2015,0.090610016
7/25/2015,0.090522522
7/30/2015,0.08940377
8/4/2015,0.088718765
8/9/2015,0.087191261
8/14/2015,0.085383759
8/19/2015,0.083957504
8/24/2015,0.0836875
8/29/2015,0.083540009
9/3/2015,0.084125008
9/8/2015,0.083892502
9/13/2015,0.084270004
9/18/2015,0.084803757
9/23/2015,0.0845
9/28/2015,0.084551254
10/3/2015,0.086373764
10/8/2015,0.086017517
10/13/2015,0.084856262
10/18/2015,0.084547508
10/23/2015,0.083998756
